1,1,0,20131105,1000000,24,1,5,3,3,9999,,,1,1,4956461631184,,明宝ミニハム　ST,11,,,,0000,1,748,748,,,,,,,,,,,,,,レジ現金客,,,,,,,,,,,,
1,1,0,20131105,1000000,24,1,5,3,3,9999,,,2,1,4562207432023,,もっちりいちじく果肉ジャム,11,,,,0000,1,998,998,,,,,,,,,,,,,,レジ現金客,,,,,,,,,,,,
1,1,0,20131105,1000001,24,2,5,3,3,9999,,,1,1,4562207432023,,もっちりいちじく果肉ジャム,11,,,,0000,1,998,998,,,,,,,,,,,,,,レジ現金客,,,,,,,,,,,,
1,1,0,20131105,1000001,24,2,5,3,3,9999,,,2,1,4516654300558,,金山寺味噌（17）,11,,,,0000,1,578,578,,,,,,,,,,,,,,レジ現金客,,,,,,,,,,,,
1,1,0,20131105,1000002,24,1,5,3,3,9999,,,1,1,4562207432023,,もっちりいちじく果肉ジャム,11,,,,0000,1,998,998,,,,,,,,,,,,,,レジ現金客,,,,,,,,,,,,
1,1,0,20131105,1000002,24,1,5,3,3,9999,,,2,1,4516654300558,,金山寺味噌（17）,11,,,,0000,1,578,578,,,,,,,,,,,,,,レジ現金客,,,,,,,,,,,,
1,1,0,20131105,1000003,24,2,5,3,3,9999,,,1,1,4562207432023,,もっちりいちじく果肉ジャム,11,,,,0000,1,998,998,,,,,,,,,,,,,,レジ現金客,,,,,,,,,,,,
1,1,0,20131105,1000003,24,2,5,3,3,9999,,,2,1,4903788007895,,名古屋コーチンとりめしの素（20）ST,11,,,,0000,1,548,548,,,,,,,,,,,,,,レジ現金客,,,,,,,,,,,,
1,1,0,20131105,1000004,24,2,5,3,3,9999,,,1,1,4562207432023,,もっちりいちじく果肉ジャム,11,,,,0000,1,998,998,,,,,,,,,,,,,,レジ現金客,,,,,,,,,,,,
